id,Podcast_Name,Episode_Title,Episode_Length_minutes,Genre,Host_Popularity_percentage,Publication_Day,Publication_Time,Guest_Popularity_percentage,Number_of_Ads,Episode_Sentiment,Listening_Time_minutes
259837,Game Day,Episode 20,108.52,Sports,91.76,Sunday,Morning,,0,Neutral,99.86374
259839,Athlete's Arena,Episode 19,80.41,Sports,69.69,Sunday,Afternoon,,0,Negative,62.72954
259858,True Crime Stories,Episode 13,83.73,True Crime,42.75,Sunday,Afternoon,45.85,0,Neutral,72.41058
259859,Style Guide,Episode 84,89.84,Lifestyle,99.35,Sunday,Night,60.39,3,Neutral,57.63926
259862,Lifestyle Lounge,Episode 82,78.49,Lifestyle,52.51,Sunday,Afternoon,50.78,1,Neutral,40.91623
259865,Tune Time,Episode 11,108.31,Music,63.01,Sunday,Night,61.44,3,Neutral,96.88
259872,Tech Trends,Episode 31,112.32,Technology,80.17,Sunday,Afternoon,,1,Positive,69.87326
259875,Business Insights,Episode 70,22.52,Business,71.73,Sunday,Evening,76.81,0,Negative,10.83822
259877,Digital Digest,Episode 24,81.72,Technology,68.03,Sunday,Morning,84.08,0,Negative,63.08008
259883,World Watch,Episode 46,48.81,News,51.65,Sunday,Morning,57.74,2,Negative,34.86256
259885,Sound Waves,Episode 8,27.3,Music,75.9,Sunday,Night,66.47,0,Negative,27.20317
259899,Lifestyle Lounge,Episode 91,91.69,Lifestyle,77.29,Sunday,Evening,14.74,1,Negative,70.18553
259915,Detective Diaries,Episode 52,103.08,True Crime,95.03,Sunday,Morning,33.05,0,Positive,89.92807
259920,Mind & Body,Episode 17,95.64,Health,64.71,Sunday,Night,,2,Positive,82.93021
259924,Digital Digest,Episode 80,25.69,Technology,41.2,Sunday,Night,75.22,2,Negative,21.04916
259935,Learning Lab,Episode 99,108.79,Education,82.91,Sunday,Afternoon,89.99,0,Negative,106.89
259936,Life Lessons,Episode 88,,Lifestyle,33.47,Sunday,Evening,,3,Neutral,44.14462
259939,Learning Lab,Episode 45,115.39,Education,33.41,Sunday,Evening,11.43,3,Negative,73.95388
259940,Educational Nuggets,Episode 20,54.74,Education,56.06,Sunday,Afternoon,93.08,2,Negative,48.73921
259945,Digital Digest,Episode 7,26.84,Technology,45.96,Sunday,Evening,52.31,1,Neutral,23.9992
259958,Market Masters,Episode 78,42.09,Business,46.86,Sunday,Morning,53.46,2,Negative,28.28747
259966,Crime Chronicles,Episode 56,,True Crime,63.7,Sunday,Morning,81.35,2,Negative,4.55761
259977,Crime Chronicles,Episode 44,89.05,True Crime,74.44,Sunday,Afternoon,,3,Neutral,68.33822
259980,Fitness First,Episode 18,63.65,Health,74.94,Sunday,Morning,57.3,1,Positive,45.36532
259987,Digital Digest,Episode 78,104.3,Technology,98.43,Sunday,Morning,59.59,1,Negative,86.12799
259997,Tune Time,Episode 15,,Music,30.7,Sunday,Evening,11.25,3,Neutral,44.97084
259999,News Roundup,Episode 42,6.74,News,58.69,Sunday,Afternoon,,1,Negative,0
260004,Mind & Body,Episode 19,12.87,Health,64.07,Sunday,Afternoon,28.77,2,Neutral,6.05372
260022,Digital Digest,Episode 51,87.15,Technology,30.44,Sunday,Morning,23.3,0,Neutral,46.39772
260042,Gadget Geek,Episode 38,78.92,Technology,44.71,Sunday,Morning,28.62,3,Positive,44.57
260043,Healthy Living,Episode 28,76.07,Health,53.49,Sunday,Afternoon,35.47,2,Neutral,68.52402
260054,Game Day,Episode 27,72.81,Sports,21.72,Sunday,Night,15.62,0,Positive,63.22231
260070,Sport Spot,Episode 35,115.16,Sports,33.17,Sunday,Evening,26.18,1,Positive,70.49506
260073,Market Masters,Episode 49,71.65,Business,55.93,Sunday,Night,75.85,2,Negative,48.32138
260075,Mystery Matters,Episode 86,91.71,True Crime,42.15,Sunday,Evening,10.18,2,Positive,60.83661
260077,Fitness First,Episode 84,73.53,Health,47.11,Sunday,Afternoon,48.33,1,Positive,69.13
260089,Sports Weekly,Episode 50,25.43,Sports,46.54,Sunday,Night,86.38,0,Neutral,18.4
260092,Style Guide,Episode 49,53.87,Lifestyle,36.14,Sunday,Night,0.17,1,Neutral,39.05691
260099,Sports Weekly,Episode 1,29.79,Sports,29.53,Sunday,Afternoon,84.17,1,Negative,10.0994
260108,Wellness Wave,Episode 95,55.36,Health,61.31,Sunday,Morning,43.29,2,Positive,40.02606
260114,Funny Folks,Episode 31,22.07,Comedy,57.7,Sunday,Night,7.4,1,Negative,18.70488
260115,Sports Central,Episode 8,99.32,Sports,32.17,Sunday,Night,,2,Positive,75.17819
260120,Music Matters,Episode 51,,Music,41.33,Sunday,Evening,38.81,2,Negative,71.19388
260121,Educational Nuggets,Episode 1,114.7,Education,74.43,Sunday,Morning,16.11,0,Negative,97.5593
260134,News Roundup,Episode 24,53.19,News,65.31,Sunday,Night,,0,Neutral,31.99382
260144,Finance Focus,Episode 82,6.6,Business,44.69,Sunday,Evening,,0,Neutral,0
260146,Current Affairs,Episode 21,112.5,News,88.09,Sunday,Evening,46.75,3,Negative,86.3224
260148,Current Affairs,Episode 69,81.07,News,57.25,Sunday,Evening,93.68,3,Positive,33.56899
260149,Brain Boost,Episode 13,64.07,Education,60.52,Sunday,Morning,60.71,1,Neutral,38.604
260161,Sports Central,Episode 59,111.57,Sports,75.8,Sunday,Afternoon,95.8,0,Negative,96.08
260165,Mystery Matters,Episode 75,55.53,True Crime,99.62,Sunday,Night,93.29,1,Neutral,41.88866
260167,News Roundup,Episode 60,59.38,News,77.41,Sunday,Night,7.05,2,Positive,36.4324
260181,Global News,Episode 3,22.5,News,54.15,Sunday,Evening,84.97,1,Negative,10.73
260182,Gadget Geek,Episode 92,15.24,Technology,43.59,Sunday,Afternoon,49.84,0,Negative,0.23504
260183,Business Briefs,Episode 31,15.52,Business,26.79,Sunday,Evening,19.78,0,Negative,7.38798
260192,Criminal Minds,Episode 3,68.43,True Crime,67.42,Sunday,Evening,,3,Positive,37.59
260193,Money Matters,Episode 61,28.3,Business,73.43,Sunday,Evening,,3,Negative,10.65814
260194,Life Lessons,Episode 17,14.6,Lifestyle,23.21,Sunday,Morning,93.19,1,Neutral,14.65552
260198,Finance Focus,Episode 42,6.6,Business,67.28,Sunday,Evening,,0,Negative,0
260222,Music Matters,Episode 20,45.66,Music,89.05,Sunday,Night,95.99,3,Neutral,33.79221
260229,Athlete's Arena,Episode 45,116.74,Sports,93.96,Sunday,Afternoon,10.9,0,Positive,102.11877
260230,Fitness First,Episode 62,46.32,Health,49.32,Sunday,Night,31.95,1,Positive,22.20961
260231,Educational Nuggets,Episode 40,34.43,Education,91.72,Sunday,Evening,98.1,3,Negative,22.56
260243,Gadget Geek,Episode 34,40.48,Technology,52.03,Sunday,Evening,86.81,0,Positive,36.89283
260246,Home & Living,Episode 98,108.5,Lifestyle,64.11,Sunday,Night,34.3,0,Positive,97.77993
260248,Melody Mix,Episode 4,38.98,Music,78.83,Sunday,Morning,,2,Neutral,14.82941
260249,News Roundup,Episode 71,117.35,News,42.78,Sunday,Morning,,1,Negative,64.84491
260264,News Roundup,Episode 55,116.14,News,38.66,Sunday,Afternoon,71.29,3,Negative,103.28834
260271,Fashion Forward,Episode 22,31.05,Lifestyle,67.05,Sunday,Evening,88.33,0,Neutral,22.13223
260287,Lifestyle Lounge,Episode 87,61.55,Lifestyle,41.96,Sunday,Evening,,2,Neutral,26.52414
260292,Mind & Body,Episode 40,119.79,Health,87.53,Sunday,Afternoon,69.36,1,Negative,57.02946
260301,Fashion Forward,Episode 72,108.71,Lifestyle,66,Sunday,Evening,10.33,1,Neutral,45.15303
260303,Gadget Geek,Episode 92,85.54,Technology,60.15,Sunday,Evening,41.33,3,Positive,72.24411
260306,Home & Living,Episode 27,29.81,Lifestyle,27.2,Sunday,Morning,79.63,2,Neutral,26.96972
260311,Finance Focus,Episode 38,6.6,Business,67.28,Sunday,Morning,,0,Negative,0
260318,Tune Time,Episode 56,57.06,Music,60.55,Sunday,Afternoon,15.88,0,Positive,49.60118
260319,Global News,Episode 44,27.59,News,51.19,Sunday,Morning,95.46,3,Negative,11.03819
260331,Humor Hub,Episode 18,93.27,Comedy,35.77,Sunday,Night,,0,Negative,64.55376
260332,Fashion Forward,Episode 61,110.97,Lifestyle,45.06,Sunday,Morning,22.79,1,Negative,57.50756
260346,Style Guide,Episode 23,53.34,Lifestyle,74.77,Sunday,Morning,4.29,0,Positive,32.57
260355,True Crime Stories,Episode 32,90.55,True Crime,38.44,Sunday,Morning,0.04,0,Positive,52.28
260356,Educational Nuggets,Episode 74,76.89,Education,80.54,Sunday,Evening,75.69,2,Positive,64.61624
260363,Global News,Episode 31,99.32,News,37.15,Sunday,Afternoon,40.47,3,Positive,93.88022
260374,Learning Lab,Episode 14,62.08,Education,55.44,Sunday,Morning,64.19,1,Neutral,55.26946
260382,Healthy Living,Episode 40,69.52,Health,68.36,Sunday,Evening,,3,Negative,29.04001
260383,Tech Trends,Episode 81,74.41,Technology,40.06,Sunday,Afternoon,31.84,2,Negative,37.87815
260393,Style Guide,Episode 75,,Lifestyle,62.79,Sunday,Evening,,3,Positive,32.2446
260397,Tech Trends,Episode 31,87.9,Technology,32.51,Sunday,Night,,1,Positive,74.17734
260406,Home & Living,Episode 55,116.71,Lifestyle,91.95,Sunday,Evening,97.81,1,Positive,114.12
260409,Money Matters,Episode 74,56.85,Business,27.16,Sunday,Afternoon,67.87,0,Negative,42.85699
260421,Lifestyle Lounge,Episode 8,69.67,Lifestyle,83.53,Sunday,Afternoon,13.4,3,Negative,33.19395
260423,Gadget Geek,Episode 50,,Technology,51.95,Sunday,Night,51.58,1,Negative,31.31213
260424,Style Guide,Episode 32,81.02,Lifestyle,78.99,Sunday,Afternoon,30.14,0,Positive,74.81
260425,Market Masters,Episode 49,85.78,Business,45.17,Sunday,Morning,6.07,0,Positive,54.89304
260430,Fitness First,Episode 8,62.64,Health,37,Sunday,Afternoon,,2,Negative,42.36281
260439,Current Affairs,Episode 24,104.19,News,75.85,Sunday,Night,25.06,2,Neutral,52.19087
260446,Joke Junction,Episode 82,14.15,Comedy,77.52,Sunday,Night,,1,Negative,2.71599
260463,Sound Waves,Episode 16,13.74,Music,33.37,Sunday,Afternoon,36.95,1,Neutral,0
260464,Gadget Geek,Episode 96,40.85,Technology,27.31,Sunday,Morning,99.16,2,Neutral,20.16
260471,Wellness Wave,Episode 82,113.85,Health,31.49,Sunday,Afternoon,90.8,1,Neutral,105.81
260473,Funny Folks,Episode 7,,Comedy,23.86,Sunday,Afternoon,,1,Neutral,42.4823
260491,Criminal Minds,Episode 92,,True Crime,42.26,Sunday,Evening,81.39,0,Neutral,42.66819
260493,Laugh Line,Episode 46,53.94,Comedy,55.58,Sunday,Afternoon,58.77,1,Positive,30.26199
260494,Sports Central,Episode 100,20.7,Sports,81.16,Sunday,Night,45.25,0,Neutral,9.33478
260501,Lifestyle Lounge,Episode 9,21.39,Lifestyle,85.79,Sunday,Evening,95.6,0,Positive,18.86054
260504,Athlete's Arena,Episode 86,96.56,Sports,59.66,Sunday,Morning,65.37,1,Neutral,92.04104
260517,News Roundup,Episode 42,59.3,News,38.83,Sunday,Night,87.33,0,Neutral,57.11568
260523,Digital Digest,Episode 49,98.05,Technology,62.57,Sunday,Morning,83.89,3,Positive,60.90781
260537,Music Matters,Episode 84,95.92,Music,72.07,Sunday,Afternoon,56.61,1,Neutral,67.91913
260543,Fashion Forward,Episode 63,65.01,Lifestyle,51.58,Sunday,Night,82.16,1,Neutral,49.90486
260554,Innovators,Episode 81,89.52,Technology,82.79,Sunday,Night,45.41,0,Positive,64.93176
260557,Laugh Line,Episode 4,65.46,Comedy,33.41,Sunday,Evening,7.12,2,Positive,41.60049
260559,Tech Talks,Episode 42,40.37,Technology,92.21,Sunday,Night,28.42,2,Positive,23.03493
260570,Mystery Matters,Episode 82,64.66,True Crime,81.06,Sunday,Afternoon,,3,Neutral,38.26204
260571,Fitness First,Episode 24,,Health,86.98,Sunday,Morning,4.68,1,Neutral,93.57
260574,Business Insights,Episode 64,54.83,Business,79.7,Sunday,Night,12.71,1,Neutral,45.82947
260577,Fitness First,Episode 3,60.47,Lifestyle,42.96,Sunday,Morning,73.35,0,Neutral,26.60556
260595,Tech Talks,Episode 54,106.61,Technology,20.33,Sunday,Afternoon,,0,Negative,77.51423
260601,Criminal Minds,Episode 74,53.17,True Crime,89.17,Sunday,Night,26.97,0,Positive,47.93176
260617,Crime Chronicles,Episode 38,106.78,True Crime,41.91,Sunday,Afternoon,,1,Neutral,65.6324
260618,Money Matters,Episode 2,114.25,Business,55.93,Sunday,Night,,2,Positive,75.33877
260635,Tune Time,Episode 69,11.25,Music,27.81,Sunday,Night,69.46,1,Positive,2.07228
260658,Finance Focus,Episode 66,81.05,Business,77.13,Sunday,Night,71.23,0,Negative,70.69031
260670,Current Affairs,Episode 46,,News,71.08,Sunday,Afternoon,55.46,1,Negative,5.72557
260675,Sound Waves,Episode 47,115.3,Music,96.66,Sunday,Morning,75.4,0,Neutral,88.98301
260686,Mind & Body,Episode 86,96.84,Health,69.94,Sunday,Night,64.89,1,Positive,53.27483
260695,Learning Lab,Episode 98,64.57,Education,70.49,Sunday,Morning,88.61,3,Negative,55.9081
260700,Style Guide,Episode 62,100.21,Lifestyle,43.52,Sunday,Evening,41.89,0,Positive,92.49298
260722,Brain Boost,Episode 70,108.31,Education,32.96,Sunday,Afternoon,59.53,3,Neutral,67.85125
260734,Tech Trends,Episode 18,,Technology,28.77,Sunday,Evening,12.27,3,Neutral,40.41
260742,Tune Time,Episode 83,,Music,24.29,Sunday,Evening,22.27,0,Positive,49.68138
260753,Business Insights,Episode 100,14.87,Business,52.09,Sunday,Morning,,3,Negative,11.76994
260759,Criminal Minds,Episode 14,31.75,True Crime,27.25,Sunday,Night,25.4,0,Negative,20.75488
260761,Mystery Matters,Episode 99,42.84,True Crime,99.37,Sunday,Morning,40.28,1,Positive,18.54826
260763,Business Insights,Episode 97,,Business,60.77,Sunday,Night,18.67,2,Negative,22.41
260766,Criminal Minds,Episode 29,53.87,True Crime,84.67,Sunday,Evening,85.96,1,Negative,36.87835
260776,Tune Time,Episode 49,36.26,Music,42.08,Sunday,Afternoon,81.86,1,Negative,15.38298
260777,Life Lessons,Episode 77,64.17,Lifestyle,86.42,Sunday,Night,61.06,2,Neutral,61.05242
260779,Market Masters,Episode 85,108.24,Business,81.23,Sunday,Evening,81.03,3,Neutral,71.98016
260783,Fashion Forward,Episode 92,60.06,Lifestyle,78.99,Sunday,Night,93.37,1,Negative,28.75056
260784,Mind & Body,Episode 80,62.1,Health,48.34,Sunday,Night,10.65,3,Negative,46.12195
260785,Laugh Line,Episode 22,,Comedy,41.19,Sunday,Night,79.77,0,Negative,66.34366
260803,Criminal Minds,Episode 4,57.17,True Crime,62.13,Sunday,Afternoon,22.9,3,Neutral,44.88247
260804,Global News,Episode 40,23.7,News,39.56,Sunday,Night,64.69,3,Neutral,11.83123
260806,Criminal Minds,Episode 23,97.91,True Crime,59.63,Sunday,Night,99.71,1,Neutral,60.3
260818,Style Guide,Episode 50,23.08,Lifestyle,61.8,Sunday,Evening,,1,Neutral,12.91
260831,World Watch,Episode 40,77.31,News,89.44,Sunday,Night,,1,Neutral,39.07677
260836,Wellness Wave,Episode 35,98.66,Health,20.01,Sunday,Night,22.73,3,Positive,72.46102
260848,Comedy Corner,Episode 47,118.44,Comedy,94.43,Sunday,Afternoon,84.19,1,Neutral,107.87163
260871,Detective Diaries,Episode 54,49.87,True Crime,42.78,Sunday,Night,78.41,0,Negative,37.12229
260876,Tune Time,Episode 78,106.76,Music,41.76,Sunday,Afternoon,55.75,3,Positive,39.56365
260886,Style Guide,Episode 12,115.52,Lifestyle,47.17,Sunday,Afternoon,90.91,2,Neutral,80.83521
260887,Study Sessions,Episode 18,63.65,Education,96.99,Sunday,Morning,97.54,0,Negative,47.41
260890,Detective Diaries,Episode 17,93.03,True Crime,90.34,Sunday,Afternoon,,1,Negative,61.71589
260898,Money Matters,Episode 69,46.6,Business,70.29,Sunday,Night,44.78,3,Positive,16.75241
260903,Home & Living,Episode 36,88.67,Lifestyle,24.59,Sunday,Night,62.61,1,Negative,56.76254
260904,Health Hour,Episode 84,72.92,Health,33.57,Sunday,Night,62.78,0,Positive,56.87925
260927,Melody Mix,Episode 39,94.52,Music,69.04,Sunday,Morning,60.96,1,Positive,69.96277
260947,World Watch,Episode 56,96.45,News,24.61,Sunday,Afternoon,29.77,3,Negative,84.66254
260952,Tune Time,Episode 39,7.36,Music,28.97,Sunday,Night,68.67,2,Negative,3.99829
260958,Tune Time,Episode 52,,Music,37.77,Sunday,Evening,29.69,1,Negative,51.95
260962,Lifestyle Lounge,Episode 87,,Lifestyle,52.8,Sunday,Evening,68.86,1,Neutral,42.47675
260969,Tune Time,Episode 9,67.36,Music,92.71,Sunday,Morning,60.72,1,Neutral,52.43557
260977,Home & Living,Episode 6,44.68,Lifestyle,62.6,Sunday,Night,93.68,0,Positive,38.62022
260986,Laugh Line,Episode 92,12.69,Comedy,36.5,Sunday,Night,40.8,3,Negative,5.26119
260994,Sport Spot,Episode 62,32.37,Sports,39.01,Sunday,Afternoon,69.99,2,Negative,27.96098
260996,Life Lessons,Episode 62,109.93,Lifestyle,49.06,Sunday,Afternoon,40.41,3,Positive,70.69064
261001,Athlete's Arena,Episode 45,71.08,Sports,78.01,Sunday,Evening,0.88,0,Negative,56.24182
261020,Fashion Forward,Episode 51,45.44,Lifestyle,79.22,Sunday,Morning,98.54,1,Positive,35.89
261022,Funny Folks,Episode 2,103.94,Comedy,34.23,Sunday,Night,26.62,1,Negative,63.5962
261031,Funny Folks,Episode 29,22.41,Comedy,64.62,Sunday,Evening,29.58,1,Negative,11.38543
261033,Current Affairs,Episode 88,98.65,News,45.47,Sunday,Afternoon,75.05,0,Positive,82.24039
261036,Athlete's Arena,Episode 96,27.17,Sports,54.84,Sunday,Night,90.09,1,Neutral,17.12466
261049,Detective Diaries,Episode 99,52.49,True Crime,92.49,Sunday,Afternoon,80.33,3,Neutral,18.72924
261058,Study Sessions,Episode 84,76.86,Education,32.84,Sunday,Night,67.91,2,Neutral,68.75891
261074,Gadget Geek,Episode 30,42.03,Technology,45.55,Sunday,Evening,,3,Positive,34.82
261095,Money Matters,Episode 4,80.38,Business,92.76,Sunday,Morning,,0,Neutral,48.59815
261098,Funny Folks,Episode 48,,Comedy,59.56,Sunday,Afternoon,95.48,0,Neutral,30.81
261103,Tech Talks,Episode 50,,Technology,33.16,Sunday,Night,77.23,1,Negative,102.69171
261122,Crime Chronicles,Episode 65,,True Crime,52.4,Sunday,Night,96.4,3,Positive,65.88
261125,Melody Mix,Episode 14,,Music,46.77,Sunday,Night,39.23,1,Positive,58.16126
261129,Tune Time,Episode 90,112.52,Music,79.52,Sunday,Evening,38.2,0,Negative,42.45556
261140,True Crime Stories,Episode 14,,True Crime,49.51,Sunday,Evening,95.81,2,Positive,41.29701
261143,Music Matters,Episode 36,51.34,Music,44.19,Sunday,Night,73.5,2,Neutral,44.25204
261150,Health Hour,Episode 91,,Health,94.57,Sunday,Night,73.53,0,Neutral,42.9653
261152,Study Sessions,Episode 26,34.81,Education,90.8,Sunday,Afternoon,,3,Negative,16.98
261159,Funny Folks,Episode 80,25.65,Comedy,80.24,Sunday,Evening,79.81,2,Negative,15.42
261166,Fashion Forward,Episode 46,11.65,Lifestyle,96.65,Sunday,Night,9.14,1,Positive,77.85146
261167,Healthy Living,Episode 61,84.56,Health,34.03,Sunday,Afternoon,2.79,1,Negative,59.36147
261170,Daily Digest,Episode 83,40.56,News,42.8,Sunday,Morning,97.73,3,Negative,28.65065
261186,Business Insights,Episode 93,36.12,Business,64.23,Sunday,Morning,41.79,2,Neutral,25.19763
261191,Comedy Corner,Episode 26,28.28,Comedy,49.31,Sunday,Morning,64.64,2,Positive,21.57739
261198,Sound Waves,Episode 65,46.27,Music,84.09,Sunday,Morning,67.03,1,Negative,31.12323
261208,Sport Spot,Episode 21,38.84,Sports,80.44,Sunday,Morning,36.59,2,Positive,32.24242
261222,Comedy Corner,Episode 2,56.62,Comedy,43.69,Sunday,Morning,6.57,1,Negative,52.8366
261231,Market Masters,Episode 100,103.25,Business,31.76,Sunday,Evening,,2,Positive,103.3731
261236,Humor Hub,Episode 58,46.51,Comedy,59.15,Sunday,Afternoon,,0,Neutral,32.47203
261253,Music Matters,Episode 9,118.34,Music,72.29,Sunday,Evening,,2,Neutral,65.50269
261260,Life Lessons,Episode 81,,Lifestyle,54.53,Sunday,Night,93.16,1,Positive,5.08642
261265,Mind & Body,Episode 2,70.82,Health,27.25,Sunday,Morning,67.83,3,Positive,32.85025
261266,Fitness First,Episode 74,112.49,Health,58.92,Sunday,Night,41.45,0,Negative,56.49263
261268,Finance Focus,Episode 78,6.6,Business,67.44,Sunday,Evening,12.38,3,Neutral,0
261271,Athlete's Arena,Episode 45,86.42,Sports,65.46,Sunday,Evening,,0,Positive,65.49855
261275,Current Affairs,Episode 88,,News,49.68,Sunday,Night,39.68,3,Positive,65.40684
261278,Lifestyle Lounge,Episode 26,38.25,Lifestyle,51.66,Sunday,Night,77.34,1,Negative,31.37463
261283,Home & Living,Episode 97,61.98,Lifestyle,83.98,Sunday,Evening,15.98,1,Neutral,45.56778
261293,Gadget Geek,Episode 55,7.78,Technology,34.4,Sunday,Afternoon,71.81,2,Positive,2.57726
261297,Life Lessons,Episode 58,81.4,Lifestyle,68.71,Sunday,Evening,86.31,2,Negative,58.98942
261300,Melody Mix,Episode 20,50.95,Music,34.88,Sunday,Morning,,1,Positive,36.1559
261314,Music Matters,Episode 78,58.35,Music,57.92,Sunday,Afternoon,16.1,3,Neutral,36.54383
261317,Money Matters,Episode 64,104.27,Business,64.78,Sunday,Night,77.74,1,Neutral,101.10355
261319,Business Insights,Episode 20,16.13,Business,80.97,Sunday,Evening,,1,Neutral,12.85
261322,Finance Focus,Episode 67,70.27,Business,97.32,Sunday,Evening,29.89,0,Negative,64.1892
261325,Market Masters,Episode 80,102.89,Business,79.71,Sunday,Night,93.65,0,Neutral,58.57915
261330,Game Day,Episode 31,72.44,Sports,86.13,Sunday,Evening,31.71,0,Negative,48.48
261331,Daily Digest,Episode 71,28.3,News,88.92,Sunday,Afternoon,86.06,1,Neutral,22.30991
261334,Money Matters,Episode 62,,Business,60.22,Sunday,Morning,62.58,0,Negative,92.11003
261335,Finance Focus,Episode 38,62.12,Business,41.69,Sunday,Night,,3,Neutral,31.56001
261336,Criminal Minds,Episode 10,59.4,True Crime,78.57,Sunday,Morning,42.6,1,Negative,40.53279
261337,Finance Focus,Episode 72,67.87,Business,62.6,Sunday,Afternoon,45.33,0,Positive,36.00928
261341,Money Matters,Episode 67,93.99827197,Business,67.5,Sunday,Morning,57.51,0,Positive,93.99827
261352,Fitness First,Episode 24,62.77,Health,75.39,Sunday,Morning,77.09,0,Neutral,56.48662
261358,Funny Folks,Episode 47,74.22,Comedy,73.23,Sunday,Evening,58.9,0,Positive,66.87448
261360,Home & Living,Episode 81,79.51,Lifestyle,83.13,Sunday,Afternoon,10.15,3,Positive,54.31149
261361,True Crime Stories,Episode 21,76.39,True Crime,71.74,Sunday,Night,,0,Negative,47.98471
261362,Sports Central,Episode 100,74.79,Sports,63.19,Sunday,Morning,,1,Negative,58.10114
261375,Mind & Body,Episode 15,84.97,Health,48.09,Sunday,Evening,,2,Positive,47.33908
261377,Criminal Minds,Episode 99,93.12,True Crime,80.8,Sunday,Afternoon,7.78,1,Neutral,75.07159
261386,Fitness First,Episode 19,16.6,Health,74.41,Sunday,Night,18.31,3,Positive,12.11485
